order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0013480,HORD004305,PRD0940,2,127.15,254.3
HITM0013481,HORD004305,PRD0545,1,456.26,456.26
HITM0013482,HORD004305,PRD0587,1,1075.68,1075.68
HITM0013483,HORD004305,PRD0235,1,331.23,331.23
HITM0013484,HORD004306,PRD0604,1,1091.2,1091.2
HITM0013485,HORD004306,PRD0616,1,242.48,242.48
HITM0013486,HORD004307,PRD0298,2,727.39,1454.78
HITM0013487,HORD004308,PRD0575,2,711.89,1423.78
HITM0013488,HORD004308,PRD0902,3,1853.74,5561.22
HITM0013489,HORD004308,PRD0265,1,697.49,697.49
HITM0013490,HORD004308,PRD0193,1,890.72,890.72
HITM0013491,HORD004309,PRD0036,2,115.89,231.78
HITM0013492,HORD004309,PRD0930,1,307.61,307.61
HITM0013493,HORD004310,PRD0490,1,82.32,82.32
HITM0013494,HORD004310,PRD0205,2,645.51,1291.02
HITM0013495,HORD004310,PRD0865,2,691.66,1383.32
HITM0013496,HORD004310,PRD0387,1,1127.53,1127.53
HITM0013497,HORD004311,PRD0242,1,1247.04,1247.04
HITM0013498,HORD004311,PRD0290,1,246.93,246.93
HITM0013499,HORD004312,PRD0982,1,807.01,807.01
HITM0013500,HORD004312,PRD0107,1,1356.63,1356.63
HITM0013501,HORD004312,PRD0447,2,640.94,1281.88
HITM0013502,HORD004312,PRD0494,1,1355.96,1355.96
HITM0013503,HORD004313,PRD0620,1,23.82,23.82
HITM0013504,HORD004313,PRD0625,1,458.46,458.46
HITM0013505,HORD004313,PRD0262,2,1531.6,3063.2
HITM0013506,HORD004314,PRD0827,1,1518.31,1518.31
HITM0013507,HORD004314,PRD0962,1,676.85,676.85
HITM0013508,HORD004315,PRD0454,1,3062.46,3062.46
HITM0013509,HORD004315,PRD0637,1,2406.77,2406.77
HITM0013510,HORD004315,PRD0798,1,901.72,901.72
HITM0013511,HORD004315,PRD0354,3,2839.63,8518.89
HITM0013512,HORD004316,PRD0580,3,50.37,151.11
HITM0013513,HORD004316,PRD0710,3,397.66,1192.98
HITM0013514,HORD004316,PRD0302,2,987.84,1975.68
HITM0013515,HORD004317,PRD0565,1,124.28,124.28
HITM0013516,HORD004317,PRD0553,1,1559.12,1559.12
HITM0013517,HORD004317,PRD0619,2,889.11,1778.22
HITM0013518,HORD004318,PRD0902,1,1853.74,1853.74
HITM0013519,HORD004318,PRD0560,2,114.38,228.76
HITM0013520,HORD004318,PRD0713,1,1024.28,1024.28
HITM0013521,HORD004319,PRD0889,1,743.48,743.48
HITM0013522,HORD004319,PRD0018,2,783.79,1567.58
HITM0013523,HORD004319,PRD0884,1,1284.0,1284.0
HITM0013524,HORD004319,PRD0220,1,261.65,261.65
HITM0013525,HORD004320,PRD0606,1,838.55,838.55
HITM0013526,HORD004321,PRD0544,1,3608.38,3608.38
HITM0013527,HORD004321,PRD0313,1,1347.84,1347.84
HITM0013528,HORD004321,PRD0203,1,724.48,724.48
HITM0013529,HORD004321,PRD0076,1,602.32,602.32
HITM0013530,HORD004322,PRD0233,2,942.53,1885.06
HITM0013531,HORD004322,PRD0682,3,1036.2,3108.6
HITM0013532,HORD004322,PRD0479,2,361.79,723.58
HITM0013533,HORD004323,PRD0962,1,676.85,676.85
HITM0013534,HORD004323,PRD0918,1,697.62,697.62
HITM0013535,HORD004323,PRD0028,2,260.37,520.74
HITM0013536,HORD004323,PRD0384,1,830.01,830.01
HITM0013537,HORD004323,PRD0790,3,67.36,202.08
HITM0013538,HORD004324,PRD0144,1,434.98,434.98
HITM0013539,HORD004324,PRD0363,1,1343.45,1343.45
HITM0013540,HORD004324,PRD0668,2,598.5,1197.0
HITM0013541,HORD004324,PRD0134,1,1553.3,1553.3
HITM0013542,HORD004325,PRD0285,1,929.48,929.48
HITM0013543,HORD004325,PRD0323,1,1295.86,1295.86
HITM0013544,HORD004325,PRD0469,1,767.67,767.67
HITM0013545,HORD004325,PRD0388,1,191.0,191.0
HITM0013546,HORD004326,PRD0864,1,618.97,618.97
HITM0013547,HORD004326,PRD0472,1,819.03,819.03
HITM0013548,HORD004326,PRD0514,2,3221.3,6442.6
HITM0013549,HORD004326,PRD0281,1,1116.42,1116.42
HITM0013550,HORD004327,PRD0094,1,2315.3,2315.3
HITM0013551,HORD004327,PRD0941,1,1693.86,1693.86
HITM0013552,HORD004327,PRD0239,1,1388.63,1388.63
HITM0013553,HORD004328,PRD0166,1,462.05,462.05
HITM0013554,HORD004328,PRD0935,1,1012.52,1012.52
HITM0013555,HORD004328,PRD0943,1,1009.3,1009.3
HITM0013556,HORD004328,PRD0456,2,700.91,1401.82
HITM0013557,HORD004328,PRD0934,1,1797.41,1797.41
HITM0013558,HORD004329,PRD0986,1,318.21,318.21
HITM0013559,HORD004329,PRD0482,2,1441.83,2883.66
HITM0013560,HORD004329,PRD0977,1,2565.59,2565.59
HITM0013561,HORD004330,PRD0120,1,249.64,249.64
HITM0013562,HORD004330,PRD0647,1,1716.02,1716.02
HITM0013563,HORD004331,PRD0247,1,55.39,55.39
HITM0013564,HORD004331,PRD0716,2,744.09,1488.18
HITM0013565,HORD004332,PRD0820,1,149.51,149.51
HITM0013566,HORD004333,PRD0009,2,72.9,145.8
HITM0013567,HORD004333,PRD0055,1,1019.33,1019.33
HITM0013568,HORD004333,PRD0636,1,249.94,249.94
HITM0013569,HORD004334,PRD0479,1,361.79,361.79
HITM0013570,HORD004334,PRD0929,2,114.2,228.4
HITM0013571,HORD004334,PRD0817,1,1148.51,1148.51
HITM0013572,HORD004334,PRD0706,1,626.5,626.5
HITM0013573,HORD004334,PRD0412,2,1351.05,2702.1
HITM0013574,HORD004335,PRD0496,1,92.5,92.5
HITM0013575,HORD004335,PRD0442,2,327.53,655.06
HITM0013576,HORD004335,PRD0598,1,73.8,73.8
HITM0013577,HORD004336,PRD0952,1,864.9,864.9
HITM0013578,HORD004336,PRD0528,2,1044.78,2089.56
HITM0013579,HORD004336,PRD0620,1,23.82,23.82
HITM0013580,HORD004337,PRD0190,2,40.06,80.12
HITM0013581,HORD004337,PRD0230,1,112.24,112.24
HITM0013582,HORD004337,PRD0161,1,1639.58,1639.58
HITM0013583,HORD004337,PRD0051,1,2503.01,2503.01
HITM0013584,HORD004338,PRD0700,1,164.38,164.38
HITM0013585,HORD004339,PRD0438,1,504.83,504.83
HITM0013586,HORD004340,PRD0860,1,386.3,386.3
HITM0013587,HORD004340,PRD0726,1,830.43,830.43
HITM0013588,HORD004340,PRD0882,1,492.86,492.86
HITM0013589,HORD004341,PRD0342,1,1575.88,1575.88
HITM0013590,HORD004341,PRD0432,1,571.62,571.62
HITM0013591,HORD004341,PRD0258,1,114.0,114.0
HITM0013592,HORD004342,PRD0810,1,140.27,140.27
HITM0013593,HORD004342,PRD0370,2,418.27,836.54
HITM0013594,HORD004343,PRD0420,1,409.7,409.7
HITM0013595,HORD004343,PRD0217,1,2308.51,2308.51
HITM0013596,HORD004344,PRD0969,1,185.9,185.9
HITM0013597,HORD004344,PRD0480,1,79.31,79.31
HITM0013598,HORD004345,PRD0184,1,1417.97,1417.97
HITM0013599,HORD004345,PRD0667,1,1613.98,1613.98
HITM0013600,HORD004345,PRD0046,2,789.29,1578.58
HITM0013601,HORD004346,PRD0728,1,1077.83,1077.83
HITM0013602,HORD004346,PRD0729,1,348.79,348.79
HITM0013603,HORD004347,PRD0412,3,1351.05,4053.15
HITM0013604,HORD004347,PRD0964,2,3887.56,7775.12
HITM0013605,HORD004347,PRD0173,1,320.83,320.83
HITM0013606,HORD004347,PRD0055,3,1019.33,3057.99
HITM0013607,HORD004348,PRD0095,1,894.84,894.84
HITM0013608,HORD004348,PRD0149,1,504.76,504.76
HITM0013609,HORD004348,PRD0151,1,3129.69,3129.69
HITM0013610,HORD004349,PRD0703,2,1320.55,2641.1
HITM0013611,HORD004349,PRD0395,1,843.62,843.62
HITM0013612,HORD004349,PRD0157,1,93.87,93.87
HITM0013613,HORD004349,PRD0873,1,448.66,448.66
HITM0013614,HORD004349,PRD0545,1,456.26,456.26
HITM0013615,HORD004350,PRD0789,2,1032.76,2065.52
HITM0013616,HORD004350,PRD0090,2,306.45,612.9
HITM0013617,HORD004350,PRD0379,1,212.81,212.81
HITM0013618,HORD004350,PRD0232,1,321.21,321.21
HITM0013619,HORD004351,PRD0296,1,331.81,331.81
HITM0013620,HORD004351,PRD0193,2,890.72,1781.44
HITM0013621,HORD004352,PRD0882,1,492.86,492.86
HITM0013622,HORD004352,PRD0147,1,172.97,172.97
HITM0013623,HORD004353,PRD0207,1,143.7,143.7
HITM0013624,HORD004353,PRD0191,1,3198.59,3198.59
HITM0013625,HORD004353,PRD0044,1,4145.78,4145.78
HITM0013626,HORD004354,PRD0638,2,508.53,1017.06
HITM0013627,HORD004354,PRD0430,1,54.36,54.36
HITM0013628,HORD004354,PRD0162,1,767.91,767.91
HITM0013629,HORD004354,PRD0612,2,319.23,638.46
HITM0013630,HORD004355,PRD0427,1,1110.4,1110.4
HITM0013631,HORD004355,PRD0817,1,1148.51,1148.51
HITM0013632,HORD004355,PRD0960,1,17.08,17.08
HITM0013633,HORD004355,PRD0716,2,744.09,1488.18
HITM0013634,HORD004356,PRD0579,3,842.98,2528.94
HITM0013635,HORD004356,PRD0888,1,240.68,240.68
HITM0013636,HORD004357,PRD0852,3,869.97,2609.91
HITM0013637,HORD004357,PRD0141,1,3104.91,3104.91
HITM0013638,HORD004357,PRD0742,1,1768.06,1768.06
HITM0013639,HORD004358,PRD0737,1,194.63,194.63
HITM0013640,HORD004358,PRD0635,2,475.82,951.64
HITM0013641,HORD004358,PRD0893,2,792.02,1584.04
HITM0013642,HORD004358,PRD0866,2,492.83,985.66
HITM0013643,HORD004359,PRD0745,2,147.69,295.38
HITM0013644,HORD004359,PRD0748,2,1008.17,2016.34
HITM0013645,HORD004359,PRD0808,1,444.53,444.53
HITM0013646,HORD004359,PRD0840,2,125.66,251.32
HITM0013647,HORD004359,PRD0723,3,550.47,1651.41
HITM0013648,HORD004360,PRD0135,3,1050.45,3151.35
HITM0013649,HORD004360,PRD0230,1,112.24,112.24
HITM0013650,HORD004360,PRD0548,2,858.63,1717.26
HITM0013651,HORD004360,PRD0104,2,2480.22,4960.44
HITM0013652,HORD004361,PRD0724,2,1568.29,3136.58
HITM0013653,HORD004361,PRD0861,2,2778.32,5556.64
HITM0013654,HORD004361,PRD0738,1,629.85,629.85
HITM0013655,HORD004361,PRD0078,1,991.52,991.52
HITM0013656,HORD004362,PRD0498,2,373.64,747.28
HITM0013657,HORD004362,PRD0620,2,23.82,47.64
HITM0013658,HORD004362,PRD0766,1,74.26,74.26
HITM0013659,HORD004363,PRD0070,1,168.22,168.22
HITM0013660,HORD004363,PRD0199,1,1326.1,1326.1
HITM0013661,HORD004363,PRD0537,1,237.18,237.18
HITM0013662,HORD004363,PRD0569,2,928.26,1856.52
HITM0013663,HORD004364,PRD0111,1,2559.72,2559.72
HITM0013664,HORD004364,PRD0072,1,1587.43,1587.43
HITM0013665,HORD004364,PRD0552,2,359.04,718.08
HITM0013666,HORD004365,PRD0329,1,716.82,716.82
HITM0013667,HORD004365,PRD0658,2,899.02,1798.04
HITM0013668,HORD004365,PRD0204,1,759.0,759.0
HITM0013669,HORD004366,PRD0297,1,2578.59,2578.59
HITM0013670,HORD004366,PRD0233,1,942.53,942.53
HITM0013671,HORD004366,PRD0944,2,1503.06,3006.12
HITM0013672,HORD004367,PRD0140,2,211.53,423.06
HITM0013673,HORD004367,PRD0515,1,957.39,957.39
HITM0013674,HORD004368,PRD0716,1,744.09,744.09
HITM0013675,HORD004368,PRD0560,1,114.38,114.38
HITM0013676,HORD004368,PRD0448,1,455.26,455.26
HITM0013677,HORD004368,PRD0100,1,252.99,252.99
HITM0013678,HORD004369,PRD0880,3,330.2,990.6
HITM0013679,HORD004370,PRD0325,3,325.22,975.66
HITM0013680,HORD004370,PRD0042,2,1767.57,3535.14
HITM0013681,HORD004371,PRD0959,1,206.84,206.84
HITM0013682,HORD004371,PRD0359,3,329.3,987.9
HITM0013683,HORD004372,PRD0112,1,1848.06,1848.06
HITM0013684,HORD004372,PRD0737,2,194.63,389.26
HITM0013685,HORD004373,PRD0979,2,96.35,192.7
HITM0013686,HORD004373,PRD0988,2,461.62,923.24
HITM0013687,HORD004373,PRD0009,1,72.9,72.9
HITM0013688,HORD004374,PRD0304,3,969.28,2907.84
HITM0013689,HORD004374,PRD0539,1,642.49,642.49
HITM0013690,HORD004374,PRD0542,2,1005.69,2011.38
HITM0013691,HORD004374,PRD0721,1,1687.59,1687.59
HITM0013692,HORD004374,PRD0079,1,211.26,211.26
HITM0013693,HORD004375,PRD0740,1,235.84,235.84
HITM0013694,HORD004375,PRD0719,2,1107.84,2215.68
HITM0013695,HORD004375,PRD0507,1,2383.22,2383.22
HITM0013696,HORD004375,PRD0983,1,1481.15,1481.15
HITM0013697,HORD004376,PRD0055,1,1019.33,1019.33
HITM0013698,HORD004376,PRD0125,3,1026.87,3080.61
HITM0013699,HORD004377,PRD0032,1,332.03,332.03
HITM0013700,HORD004377,PRD0666,2,343.92,687.84
HITM0013701,HORD004377,PRD0786,1,664.7,664.7
HITM0013702,HORD004377,PRD0450,1,162.55,162.55
HITM0013703,HORD004378,PRD0506,2,669.77,1339.54
HITM0013704,HORD004378,PRD0505,1,268.59,268.59
HITM0013705,HORD004378,PRD0802,1,914.18,914.18
HITM0013706,HORD004378,PRD0412,2,1351.05,2702.1
HITM0013707,HORD004378,PRD0477,1,610.76,610.76
HITM0013708,HORD004379,PRD0614,1,2476.54,2476.54
HITM0013709,HORD004379,PRD0741,1,1342.0,1342.0
HITM0013710,HORD004379,PRD0710,1,397.66,397.66
HITM0013711,HORD004380,PRD0520,1,404.65,404.65
HITM0013712,HORD004380,PRD0106,2,203.27,406.54
HITM0013713,HORD004381,PRD0150,2,199.69,399.38
HITM0013714,HORD004381,PRD0480,1,79.31,79.31
HITM0013715,HORD004381,PRD0143,1,689.45,689.45
HITM0013716,HORD004381,PRD0079,1,211.26,211.26
HITM0013717,HORD004381,PRD0258,3,114.0,342.0
HITM0013718,HORD004382,PRD0478,1,1005.98,1005.98
HITM0013719,HORD004382,PRD0573,2,850.28,1700.56
HITM0013720,HORD004382,PRD0469,1,767.67,767.67
HITM0013721,HORD004382,PRD0291,1,1210.2,1210.2
HITM0013722,HORD004383,PRD0924,2,938.45,1876.9
HITM0013723,HORD004383,PRD0469,1,767.67,767.67
HITM0013724,HORD004383,PRD0958,1,128.04,128.04
HITM0013725,HORD004384,PRD0440,2,306.74,613.48
HITM0013726,HORD004384,PRD0716,1,744.09,744.09
HITM0013727,HORD004384,PRD0144,2,434.98,869.96
HITM0013728,HORD004385,PRD0086,1,372.14,372.14
HITM0013729,HORD004385,PRD0516,1,478.24,478.24
HITM0013730,HORD004386,PRD0026,1,720.56,720.56
HITM0013731,HORD004386,PRD0541,1,2828.87,2828.87
HITM0013732,HORD004386,PRD0915,1,741.57,741.57
HITM0013733,HORD004387,PRD0960,2,17.08,34.16
HITM0013734,HORD004387,PRD0306,1,98.74,98.74
HITM0013735,HORD004387,PRD0616,1,242.48,242.48
HITM0013736,HORD004388,PRD0976,2,554.65,1109.3
HITM0013737,HORD004388,PRD0047,1,859.23,859.23
HITM0013738,HORD004388,PRD0502,3,1155.49,3466.47
HITM0013739,HORD004389,PRD0676,2,523.37,1046.74
HITM0013740,HORD004389,PRD0582,1,1229.26,1229.26
HITM0013741,HORD004389,PRD0175,1,740.04,740.04
HITM0013742,HORD004390,PRD0209,2,456.39,912.78
HITM0013743,HORD004390,PRD0029,1,853.57,853.57
HITM0013744,HORD004390,PRD0852,1,869.97,869.97
HITM0013745,HORD004390,PRD0548,3,858.63,2575.89
HITM0013746,HORD004391,PRD0824,1,3837.62,3837.62
HITM0013747,HORD004391,PRD0995,1,1027.49,1027.49
HITM0013748,HORD004392,PRD0777,1,876.73,876.73
HITM0013749,HORD004393,PRD0509,1,849.35,849.35
HITM0013750,HORD004393,PRD0655,1,1072.3,1072.3
HITM0013751,HORD004394,PRD0096,1,259.24,259.24
HITM0013752,HORD004394,PRD0594,1,2621.32,2621.32
HITM0013753,HORD004394,PRD0869,1,1315.16,1315.16
HITM0013754,HORD004394,PRD0727,1,1950.79,1950.79
HITM0013755,HORD004395,PRD0630,1,167.94,167.94
HITM0013756,HORD004395,PRD0683,3,736.53,2209.59
HITM0013757,HORD004395,PRD0807,1,1028.5,1028.5
HITM0013758,HORD004396,PRD0293,1,663.82,663.82
HITM0013759,HORD004396,PRD0911,1,2410.39,2410.39
HITM0013760,HORD004396,PRD0885,1,867.28,867.28
HITM0013761,HORD004396,PRD0920,2,302.87,605.74
HITM0013762,HORD004397,PRD0660,1,74.81,74.81
HITM0013763,HORD004397,PRD0396,2,147.51,295.02
HITM0013764,HORD004397,PRD0276,2,670.27,1340.54
HITM0013765,HORD004397,PRD0260,1,157.69,157.69
HITM0013766,HORD004398,PRD0760,1,322.74,322.74
HITM0013767,HORD004398,PRD0972,2,1644.08,3288.16
HITM0013768,HORD004398,PRD0463,1,1555.83,1555.83
HITM0013769,HORD004399,PRD0118,1,184.23,184.23
HITM0013770,HORD004399,PRD0700,1,164.38,164.38
HITM0013771,HORD004399,PRD0369,1,663.84,663.84
HITM0013772,HORD004399,PRD0729,1,348.79,348.79
HITM0013773,HORD004400,PRD0420,1,409.7,409.7
HITM0013774,HORD004400,PRD0944,1,1503.06,1503.06
HITM0013775,HORD004400,PRD0587,1,1075.68,1075.68
HITM0013776,HORD004401,PRD0356,1,610.16,610.16
HITM0013777,HORD004401,PRD0190,1,40.06,40.06
HITM0013778,HORD004401,PRD0914,1,4046.92,4046.92
HITM0013779,HORD004402,PRD0356,1,610.16,610.16
HITM0013780,HORD004402,PRD0929,1,114.2,114.2
HITM0013781,HORD004402,PRD0305,1,924.51,924.51
HITM0013782,HORD004403,PRD0630,1,167.94,167.94
HITM0013783,HORD004403,PRD0306,1,98.74,98.74
HITM0013784,HORD004404,PRD0049,1,578.63,578.63
HITM0013785,HORD004404,PRD0460,1,354.28,354.28
HITM0013786,HORD004404,PRD0730,3,147.29,441.87
HITM0013787,HORD004404,PRD0603,1,380.05,380.05
HITM0013788,HORD004405,PRD0613,1,698.67,698.67
HITM0013789,HORD004405,PRD0179,1,428.63,428.63
HITM0013790,HORD004405,PRD0117,3,654.86,1964.58
HITM0013791,HORD004406,PRD0604,1,1091.2,1091.2
HITM0013792,HORD004406,PRD0594,1,2621.32,2621.32
HITM0013793,HORD004406,PRD0836,1,836.56,836.56
HITM0013794,HORD004406,PRD0411,1,1497.57,1497.57
HITM0013795,HORD004407,PRD0849,1,1072.65,1072.65
HITM0013796,HORD004407,PRD0486,1,188.03,188.03
HITM0013797,HORD004407,PRD0157,2,93.87,187.74
HITM0013798,HORD004408,PRD0958,2,128.04,256.08
HITM0013799,HORD004408,PRD0522,1,496.11,496.11
HITM0013800,HORD004408,PRD0377,1,1537.07,1537.07
HITM0013801,HORD004409,PRD0819,1,1070.76,1070.76
HITM0013802,HORD004410,PRD0611,1,2190.89,2190.89
HITM0013803,HORD004410,PRD0325,1,325.22,325.22
HITM0013804,HORD004410,PRD0223,1,946.31,946.31
HITM0013805,HORD004411,PRD0690,1,344.6,344.6
HITM0013806,HORD004411,PRD0439,1,236.05,236.05
HITM0013807,HORD004411,PRD0900,1,346.54,346.54
HITM0013808,HORD004411,PRD0620,1,23.82,23.82
HITM0013809,HORD004412,PRD0326,1,639.28,639.28
HITM0013810,HORD004412,PRD0404,1,2624.06,2624.06
HITM0013811,HORD004412,PRD0850,1,216.39,216.39
HITM0013812,HORD004412,PRD0464,1,3796.9,3796.9
HITM0013813,HORD004413,PRD0117,2,654.86,1309.72
HITM0013814,HORD004413,PRD0253,1,1519.1,1519.1
HITM0013815,HORD004413,PRD0683,1,736.53,736.53
HITM0013816,HORD004413,PRD0425,2,477.89,955.78
HITM0013817,HORD004414,PRD0688,1,814.49,814.49
HITM0013818,HORD004414,PRD0790,1,67.36,67.36
HITM0013819,HORD004414,PRD0523,1,837.7,837.7
HITM0013820,HORD004414,PRD0780,1,307.98,307.98
HITM0013821,HORD004415,PRD0960,1,17.08,17.08
HITM0013822,HORD004415,PRD0560,1,114.38,114.38
HITM0013823,HORD004415,PRD0674,1,3470.37,3470.37
HITM0013824,HORD004416,PRD0620,1,23.82,23.82
HITM0013825,HORD004416,PRD0009,1,72.9,72.9
HITM0013826,HORD004416,PRD0466,1,276.92,276.92
HITM0013827,HORD004416,PRD0306,1,98.74,98.74
HITM0013828,HORD004417,PRD0013,1,291.07,291.07
HITM0013829,HORD004417,PRD0713,1,1024.28,1024.28
HITM0013830,HORD004417,PRD0717,2,825.84,1651.68
HITM0013831,HORD004417,PRD0823,2,1007.18,2014.36
HITM0013832,HORD004418,PRD0660,1,74.81,74.81
HITM0013833,HORD004418,PRD0724,1,1568.29,1568.29
HITM0013834,HORD004418,PRD0041,1,1567.72,1567.72
HITM0013835,HORD004418,PRD0690,2,344.6,689.2
HITM0013836,HORD004418,PRD0059,2,343.68,687.36
HITM0013837,HORD004419,PRD0406,1,533.79,533.79
HITM0013838,HORD004419,PRD0320,2,28.7,57.4
HITM0013839,HORD004419,PRD0598,2,73.8,147.6
HITM0013840,HORD004419,PRD0706,2,626.5,1253.0
HITM0013841,HORD004420,PRD0050,1,409.65,409.65
HITM0013842,HORD004421,PRD0502,2,1155.49,2310.98
HITM0013843,HORD004421,PRD0190,1,40.06,40.06
HITM0013844,HORD004421,PRD0724,2,1568.29,3136.58
HITM0013845,HORD004422,PRD0939,1,67.43,67.43
HITM0013846,HORD004422,PRD0174,1,442.41,442.41
HITM0013847,HORD004422,PRD0123,1,501.46,501.46
HITM0013848,HORD004423,PRD0162,1,767.91,767.91
HITM0013849,HORD004424,PRD0405,1,406.75,406.75
HITM0013850,HORD004424,PRD0059,1,343.68,343.68
HITM0013851,HORD004425,PRD0416,1,463.25,463.25
HITM0013852,HORD004425,PRD0630,1,167.94,167.94
HITM0013853,HORD004425,PRD0726,1,830.43,830.43
HITM0013854,HORD004425,PRD0951,1,2970.31,2970.31
HITM0013855,HORD004425,PRD0707,1,1840.72,1840.72
HITM0013856,HORD004426,PRD0880,1,330.2,330.2
HITM0013857,HORD004426,PRD0074,1,899.01,899.01
HITM0013858,HORD004426,PRD0206,1,691.31,691.31
HITM0013859,HORD004427,PRD0335,1,826.82,826.82
HITM0013860,HORD004427,PRD0979,1,96.35,96.35
HITM0013861,HORD004428,PRD0067,1,974.43,974.43
HITM0013862,HORD004428,PRD0473,2,296.86,593.72
HITM0013863,HORD004428,PRD0486,1,188.03,188.03
HITM0013864,HORD004428,PRD0440,1,306.74,306.74
HITM0013865,HORD004429,PRD0550,1,224.46,224.46
HITM0013866,HORD004429,PRD0976,1,554.65,554.65
HITM0013867,HORD004429,PRD0290,2,246.93,493.86
HITM0013868,HORD004429,PRD0262,3,1531.6,4594.8
HITM0013869,HORD004430,PRD0314,1,611.18,611.18
HITM0013870,HORD004430,PRD0709,2,1432.58,2865.16
HITM0013871,HORD004430,PRD0475,1,1066.51,1066.51
HITM0013872,HORD004430,PRD0776,1,133.13,133.13
HITM0013873,HORD004431,PRD0766,1,74.26,74.26
HITM0013874,HORD004431,PRD0713,2,1024.28,2048.56
HITM0013875,HORD004431,PRD0073,2,674.71,1349.42
HITM0013876,HORD004431,PRD0735,1,549.71,549.71
HITM0013877,HORD004432,PRD0572,1,1663.78,1663.78
HITM0013878,HORD004432,PRD0570,1,337.54,337.54
HITM0013879,HORD004432,PRD0149,2,504.76,1009.52
HITM0013880,HORD004432,PRD0719,1,1107.84,1107.84
HITM0013881,HORD004432,PRD0647,1,1716.02,1716.02
HITM0013882,HORD004433,PRD0665,2,480.38,960.76
HITM0013883,HORD004433,PRD0116,2,182.09,364.18
HITM0013884,HORD004433,PRD0902,1,1853.74,1853.74
HITM0013885,HORD004434,PRD0726,2,830.43,1660.86
HITM0013886,HORD004434,PRD0324,2,4191.07,8382.14
HITM0013887,HORD004434,PRD0620,2,23.82,47.64
HITM0013888,HORD004434,PRD0283,1,1116.37,1116.37
HITM0013889,HORD004435,PRD0183,1,1343.02,1343.02
HITM0013890,HORD004435,PRD0890,1,293.06,293.06
HITM0013891,HORD004435,PRD0336,1,745.18,745.18
HITM0013892,HORD004435,PRD0015,1,1188.56,1188.56
HITM0013893,HORD004435,PRD0258,2,114.0,228.0
HITM0013894,HORD004436,PRD0624,2,565.88,1131.76
HITM0013895,HORD004436,PRD0930,1,307.61,307.61
HITM0013896,HORD004436,PRD0336,1,745.18,745.18
HITM0013897,HORD004437,PRD0410,1,331.6,331.6
HITM0013898,HORD004437,PRD0079,1,211.26,211.26
HITM0013899,HORD004438,PRD0824,2,3837.62,7675.24
HITM0013900,HORD004438,PRD0053,1,1382.46,1382.46
HITM0013901,HORD004438,PRD0927,1,672.07,672.07
HITM0013902,HORD004438,PRD0968,1,213.37,213.37
HITM0013903,HORD004439,PRD0509,1,849.35,849.35
HITM0013904,HORD004439,PRD0730,2,147.29,294.58
HITM0013905,HORD004439,PRD0977,1,2565.59,2565.59
HITM0013906,HORD004440,PRD0493,2,760.85,1521.7
HITM0013907,HORD004440,PRD0174,1,442.41,442.41
HITM0013908,HORD004440,PRD0314,1,611.18,611.18
HITM0013909,HORD004440,PRD0485,1,381.77,381.77
HITM0013910,HORD004441,PRD0320,1,28.7,28.7
HITM0013911,HORD004441,PRD0535,1,992.5,992.5
HITM0013912,HORD004441,PRD0920,1,302.87,302.87
HITM0013913,HORD004442,PRD0959,1,206.84,206.84
HITM0013914,HORD004442,PRD0179,1,428.63,428.63
HITM0013915,HORD004442,PRD0519,2,700.92,1401.84
HITM0013916,HORD004442,PRD0048,1,533.35,533.35
HITM0013917,HORD004443,PRD0221,1,3086.03,3086.03
HITM0013918,HORD004443,PRD0033,2,1345.52,2691.04
HITM0013919,HORD004444,PRD0880,1,330.2,330.2
HITM0013920,HORD004444,PRD0913,1,1112.44,1112.44
HITM0013921,HORD004444,PRD0842,1,1443.81,1443.81
HITM0013922,HORD004444,PRD0956,2,339.76,679.52
HITM0013923,HORD004445,PRD0635,3,475.82,1427.46
HITM0013924,HORD004445,PRD0382,1,680.83,680.83
HITM0013925,HORD004445,PRD0453,2,1439.62,2879.24
HITM0013926,HORD004445,PRD0181,1,1299.25,1299.25
HITM0013927,HORD004446,PRD0431,1,2819.89,2819.89
HITM0013928,HORD004446,PRD0153,1,1119.38,1119.38
HITM0013929,HORD004446,PRD0553,1,1559.12,1559.12
HITM0013930,HORD004446,PRD0259,1,983.93,983.93
HITM0013931,HORD004447,PRD0851,2,955.38,1910.76
HITM0013932,HORD004447,PRD0993,1,448.46,448.46
HITM0013933,HORD004447,PRD0565,1,124.28,124.28
HITM0013934,HORD004448,PRD0238,2,459.3,918.6
HITM0013935,HORD004448,PRD0780,1,307.98,307.98
HITM0013936,HORD004449,PRD0845,1,355.13,355.13
HITM0013937,HORD004449,PRD0650,1,46.68,46.68
HITM0013938,HORD004449,PRD0059,1,343.68,343.68
HITM0013939,HORD004449,PRD0645,2,295.19,590.38
HITM0013940,HORD004450,PRD0082,1,411.13,411.13
HITM0013941,HORD004451,PRD0229,1,1480.27,1480.27
HITM0013942,HORD004451,PRD0821,1,1210.81,1210.81
HITM0013943,HORD004451,PRD0083,1,1520.68,1520.68
HITM0013944,HORD004452,PRD0693,1,635.88,635.88
HITM0013945,HORD004452,PRD0833,2,1527.84,3055.68
HITM0013946,HORD004452,PRD0223,3,946.31,2838.93
HITM0013947,HORD004452,PRD0002,1,1804.26,1804.26
HITM0013948,HORD004452,PRD0355,1,703.23,703.23
HITM0013949,HORD004453,PRD0521,1,2988.2,2988.2
