order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD003920,SRC-050-H-003920,CUS00112,2018-11-11 15:19:00,Store,Bank Transfer,AUD,Nickolson,Completed,7836.7,13.1,NaN,0.0,712.43,7849.8,Spring,False,-37.883018,145.000852,Tablet,Store,please use minimal packaging,NaN
HORD003921,SRC-050-H-003921,CUS00142,2018-05-05 18:37:00,Mobile,Gift Card,AUD,Bakers,Completed,1988.32,8.32,NaN,0.0,180.76,1996.64,Autumn,False,-37.807227,145.01424,Tablet,Organic,gift purchase for a family member,NaN
HORD003922,SRC-050-H-003922,CUS00468,2018-06-10 11:57:00,Store,Bank Transfer,AUD,Bakers,Completed,623.84,10.7,NaN,0.0,56.71,634.54,Winter,False,-37.815228,145.001813,Desktop,Paid Search,gift purchase for a family member,NaN
HORD003923,SRC-050-H-003923,CUS00324,2018-07-20 09:53:00,Web,Card,AUD,Thompson,Completed,1838.01,17.4,NaN,0.0,167.09,1855.41,Winter,False,-37.886648,144.914617,Tablet,Referral,please leave at reception,NaN
HORD003924,SRC-050-H-003924,CUS00259,2018-12-09 19:41:00,Store,PayPal,AUD,Nickolson,Completed,3975.04,13.14,NaN,5.0,361.37,3789.43,Summer,False,-37.884393,144.977227,Desktop,Organic,no special instruction,NaN
HORD003925,SRC-050-H-003925,CUS00131,2018-09-16 10:48:00,Store,Gift Card,AUD,Thompson,Completed,2150.54,20.29,NaN,10.0,195.5,1955.78,Spring,True,-37.789844,144.968003,Desktop,Social,no special instruction,NaN
HORD003926,SRC-050-H-003926,CUS00369,2018-02-11 13:22:00,Store,Bank Transfer,AUD,Thompson,Completed,1398.2,10.19,NaN,0.0,127.11,1408.39,Summer,False,-37.787676,144.963453,Desktop,Social,gift purchase for a family member,NaN
HORD003927,SRC-050-H-003927,CUS00121,2018-09-16 16:21:00,Web,Gift Card,AUD,Thompson,Completed,870.58,11.86,NaN,5.0,79.14,838.91,Spring,False,-37.862637,144.922123,Desktop,Store,gift purchase for a family member,NaN
HORD003928,SRC-050-H-003928,CUS00049,2018-12-26 18:45:00,Store,Bank Transfer,AUD,Bakers,Completed,2867.09,20.91,NaN,0.0,260.64,2888.0,Summer,True,-37.838467,145.025866,Mobile,Organic,call before delivery,NaN
HORD003929,SRC-050-H-003929,CUS00409,2018-05-09 11:34:00,Web,Bank Transfer,AUD,Thompson,Completed,4825.87,10.07,NaN,10.0,438.72,4353.35,Autumn,False,-37.77826,144.95741,Mobile,Social,please leave at reception,NaN
HORD003930,SRC-050-H-003930,CUS00089,2018-06-28 11:48:00,Web,PayPal,AUD,Nickolson,Completed,3566.85,13.79,NaN,10.0,324.26,3223.96,Winter,False,-37.858653,144.971969,Mobile,Paid Search,no special instruction,NaN
HORD003931,SRC-050-H-003931,CUS00044,2018-01-06 15:29:00,Mobile,Card,AUD,Nickolson,Completed,968.8,21.06,NaN,10.0,88.07,892.98,Summer,True,-37.852962,144.99369,Mobile,Store,please use minimal packaging,NaN
HORD003932,SRC-050-H-003932,CUS00390,2018-07-14 12:31:00,Mobile,Card,AUD,Thompson,Completed,9473.48,14.83,NaN,0.0,861.23,9488.31,Winter,False,-37.767285,144.917255,Tablet,Organic,please use minimal packaging,NaN
HORD003933,SRC-050-H-003933,CUS00361,2018-04-30 19:03:00,Web,Bank Transfer,AUD,Bakers,Completed,3558.91,11.85,NaN,5.0,323.54,3392.81,Autumn,False,-37.8423,145.052945,Desktop,Social,call before delivery,NaN
HORD003934,SRC-050-H-003934,CUS00427,2018-10-21 09:52:00,Web,PayPal,AUD,Thompson,Completed,3591.12,12.4,NaN,0.0,326.47,3603.52,Spring,False,-37.757164,144.917115,Tablet,Store,please use minimal packaging,NaN
HORD003935,SRC-050-H-003935,CUS00451,2018-06-04 16:09:00,Mobile,PayPal,AUD,Bakers,Completed,2310.07,15.3,NaN,0.0,210.01,2325.37,Winter,False,-37.833355,145.059806,Desktop,Referral,please leave at reception,NaN
HORD003936,SRC-050-H-003936,CUS00374,2018-09-04 08:20:00,Mobile,Gift Card,AUD,Thompson,Completed,7035.71,23.88,NaN,0.0,639.61,7059.59,Spring,True,-37.875812,144.90213,Mobile,Store,please use minimal packaging,NaN
HORD003937,SRC-050-H-003937,CUS00478,2018-04-28 14:34:00,Mobile,PayPal,AUD,Nickolson,Completed,988.78,7.53,B3SAVE-26,15.0,89.89,847.99,Autumn,False,-37.819836,144.961985,Mobile,Referral,gift purchase for a family member,B3SAVE-26
HORD003938,SRC-050-H-003938,CUS00323,2018-08-26 19:28:00,Store,Bank Transfer,AUD,Bakers,Completed,2889.63,16.37,NaN,0.0,262.69,2906.0,Winter,False,-37.744435,145.015016,Tablet,Social,please leave at reception,NaN
HORD003939,SRC-050-H-003939,CUS00459,2018-09-09 17:34:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1604.21,9.14,B3SAVE-28,25.0,145.84,1212.3,Spring,False,-37.796802,144.975884,Mobile,Social,please leave at reception,B3SAVE-28
HORD003940,SRC-050-H-003940,CUS00045,2018-12-03 11:52:00,Store,PayPal,AUD,Thompson,Completed,2994.88,12.64,NaN,10.0,272.26,2708.03,Summer,False,-37.86226,144.905041,Desktop,Social,please leave at reception,NaN
HORD003941,SRC-050-H-003941,CUS00252,2018-02-19 13:53:00,Store,Bank Transfer,AUD,Bakers,Completed,1044.71,11.2,NaN,10.0,94.97,951.44,Summer,False,-37.844232,145.023903,Desktop,Referral,no special instruction,NaN
HORD003942,SRC-050-H-003942,CUS00187,2018-03-09 19:02:00,Store,Gift Card,AUD,Bakers,Completed,4280.0,12.65,NaN,0.0,389.09,4292.65,Autumn,False,-37.770807,145.061133,Mobile,Referral,gift purchase for a family member,NaN
HORD003943,SRC-050-H-003943,CUS00420,2018-06-22 13:01:00,Web,Card,AUD,Nickolson,Completed,256.4,15.0,NaN,0.0,23.31,271.4,Winter,False,-37.865189,145.00125,Tablet,Social,please leave at reception,NaN
HORD003944,SRC-050-H-003944,CUS00131,2018-06-02 12:32:00,Store,PayPal,AUD,Thompson,Completed,1599.69,12.66,NaN,5.0,145.43,1532.37,Winter,False,-37.789844,144.968003,Desktop,Social,gift purchase for a family member,NaN
HORD003945,SRC-050-H-003945,CUS00363,2018-06-14 08:42:00,Mobile,Card,AUD,Nickolson,Completed,4035.02,14.56,NaN,0.0,366.82,4049.58,Winter,False,-37.866312,144.978308,Desktop,Organic,gift purchase for a family member,NaN
HORD003946,SRC-050-H-003946,CUS00178,2018-01-15 13:03:00,Web,Gift Card,AUD,Thompson,Completed,3442.07,21.03,NaN,0.0,312.92,3463.1,Summer,True,-37.774023,144.953242,Desktop,Paid Search,please leave at reception,NaN
HORD003947,SRC-050-H-003947,CUS00021,2018-10-23 20:50:00,Web,PayPal,AUD,Bakers,Completed,1140.56,8.39,NaN,0.0,103.69,1148.95,Spring,False,-37.80046,144.988252,Tablet,Social,please use minimal packaging,NaN
HORD003948,SRC-050-H-003948,CUS00248,2018-11-27 10:50:00,Store,Bank Transfer,AUD,Bakers,Completed,5334.68,12.61,B3SAVE-37,15.0,484.97,4547.09,Spring,False,-37.754002,145.031639,Mobile,Store,no special instruction,B3SAVE-37
HORD003949,SRC-050-H-003949,CUS00262,2018-11-01 15:30:00,Web,Bank Transfer,AUD,Thompson,Completed,4573.73,10.45,B3SAVE-38,15.0,415.79,3898.12,Spring,False,-37.835224,144.91104,Tablet,Referral,call before delivery,B3SAVE-38
HORD003950,SRC-050-H-003950,CUS00282,2018-11-19 08:01:00,Web,PayPal,AUD,Bakers,Completed,2664.01,10.12,B3SAVE-39,15.0,242.18,2274.53,Spring,False,-37.786895,145.023865,Desktop,Paid Search,no special instruction,B3SAVE-39
HORD003951,SRC-050-H-003951,CUS00354,2018-01-13 16:45:00,Web,Gift Card,AUD,Bakers,Completed,2349.27,11.87,NaN,0.0,213.57,2361.14,Summer,False,-37.837447,145.047741,Tablet,Referral,no special instruction,NaN
HORD003952,SRC-050-H-003952,CUS00009,2018-11-16 15:39:00,Web,Gift Card,AUD,Bakers,Completed,2885.24,12.64,NaN,0.0,262.29,2897.88,Spring,False,-37.860289,145.043908,Mobile,Store,no special instruction,NaN
HORD003953,SRC-050-H-003953,CUS00339,2018-11-28 17:03:00,Web,Card,AUD,Bakers,Completed,4845.26,10.23,B3SAVE-42,25.0,440.48,3644.18,Spring,False,-37.777189,145.004494,Desktop,Referral,call before delivery,B3SAVE-42
HORD003954,SRC-050-H-003954,CUS00471,2018-05-01 17:25:00,Web,Card,AUD,Bakers,Completed,1703.55,24.19,NaN,10.0,154.87,1557.38,Autumn,True,-37.739434,145.008477,Desktop,Social,gift purchase for a family member,NaN
HORD003955,SRC-050-H-003955,CUS00332,2018-07-28 16:22:00,Web,Gift Card,AUD,Thompson,Completed,1927.83,12.79,NaN,5.0,175.26,1844.23,Winter,False,-37.836628,144.925283,Mobile,Social,please use minimal packaging,NaN
HORD003956,SRC-050-H-003956,CUS00082,2018-02-15 18:24:00,Mobile,PayPal,AUD,Thompson,Completed,4854.93,23.29,B3SAVE-45,20.0,441.36,3907.23,Summer,True,-37.871504,144.904061,Tablet,Organic,no special instruction,B3SAVE-45
HORD003957,SRC-050-H-003957,CUS00225,2018-03-29 10:16:00,Web,Card,AUD,Thompson,Completed,4532.62,23.16,NaN,0.0,412.06,4555.78,Autumn,True,-37.753394,144.953197,Desktop,Social,no special instruction,NaN
HORD003958,SRC-050-H-003958,CUS00089,2018-06-04 16:15:00,Mobile,Card,AUD,Nickolson,Completed,582.08,13.79,NaN,0.0,52.92,595.87,Winter,False,-37.858653,144.971969,Mobile,Paid Search,please leave at reception,NaN
HORD003959,SRC-050-H-003959,CUS00164,2018-10-22 21:11:00,Mobile,PayPal,AUD,Thompson,Completed,600.34,10.12,NaN,10.0,54.58,550.43,Spring,False,-37.839425,144.924279,Mobile,Social,no special instruction,NaN
HORD003960,SRC-050-H-003960,CUS00421,2018-08-19 20:49:00,Web,Gift Card,AUD,Bakers,Completed,4389.1,15.2,NaN,0.0,399.01,4404.3,Winter,False,-37.777483,145.051441,Tablet,Store,please leave at reception,NaN
HORD003961,SRC-050-H-003961,CUS00125,2018-03-02 08:54:00,Store,Bank Transfer,AUD,Nickolson,Completed,2999.76,10.98,B3SAVE-50,15.0,272.71,2560.78,Autumn,False,-37.861657,144.949354,Mobile,Organic,no special instruction,B3SAVE-50
HORD003962,SRC-050-H-003962,CUS00036,2018-07-31 19:54:00,Store,Gift Card,AUD,Bakers,Completed,2351.06,23.61,NaN,5.0,213.73,2257.12,Winter,True,-37.816318,144.996807,Mobile,Store,please use minimal packaging,NaN
HORD003963,SRC-050-H-003963,CUS00299,2018-08-24 16:25:00,Store,Card,AUD,Thompson,Completed,6012.96,13.25,NaN,0.0,546.63,6026.21,Winter,False,-37.842403,144.925239,Desktop,Paid Search,call before delivery,NaN
HORD003964,SRC-050-H-003964,CUS00131,2018-09-08 13:06:00,Store,PayPal,AUD,Thompson,Completed,1690.72,20.29,NaN,5.0,153.7,1626.47,Spring,True,-37.789844,144.968003,Desktop,Social,no special instruction,NaN
HORD003965,SRC-050-H-003965,CUS00273,2018-06-21 15:34:00,Store,PayPal,AUD,Thompson,Completed,479.32,15.76,NaN,0.0,43.57,495.08,Winter,False,-37.855923,144.892667,Tablet,Store,please use minimal packaging,NaN
HORD003966,SRC-050-H-003966,CUS00485,2018-08-30 16:46:00,Store,Gift Card,AUD,Bakers,Completed,5038.98,15.2,NaN,5.0,458.09,4802.23,Winter,False,-37.824783,145.062379,Desktop,Organic,no special instruction,NaN
HORD003967,SRC-050-H-003967,CUS00020,2018-05-05 14:26:00,Store,PayPal,AUD,Thompson,Completed,5571.43,7.11,NaN,0.0,506.49,5578.54,Autumn,False,-37.811601,144.947856,Tablet,Referral,call before delivery,NaN
HORD003968,SRC-050-H-003968,CUS00119,2018-06-04 08:47:00,Mobile,Gift Card,AUD,Nickolson,Completed,2081.53,12.11,B3SAVE-57,15.0,189.23,1781.41,Winter,False,-37.839654,144.978941,Mobile,Referral,please leave at reception,B3SAVE-57
HORD003969,SRC-050-H-003969,CUS00452,2018-08-18 12:27:00,Store,Bank Transfer,AUD,Bakers,Completed,7179.68,12.86,NaN,10.0,652.7,6474.57,Winter,False,-37.792507,145.026421,Tablet,Social,no special instruction,NaN
HORD003970,SRC-050-H-003970,CUS00452,2018-10-17 12:23:00,Web,Gift Card,AUD,Bakers,Completed,7284.53,20.45,NaN,0.0,662.23,7304.98,Spring,True,-37.792507,145.026421,Tablet,Social,no special instruction,NaN
HORD003971,SRC-050-H-003971,CUS00121,2018-12-24 21:00:00,Mobile,PayPal,AUD,Thompson,Completed,2458.76,12.18,NaN,5.0,223.52,2348.0,Summer,False,-37.862637,144.922123,Desktop,Store,call before delivery,NaN
HORD003972,SRC-050-H-003972,CUS00222,2018-02-13 18:31:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3679.19,12.47,B3SAVE-61,15.0,334.47,3139.78,Summer,False,-37.825206,144.876158,Tablet,Organic,please use minimal packaging,B3SAVE-61
HORD003973,SRC-050-H-003973,CUS00495,2018-05-24 18:26:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1636.66,11.17,B3SAVE-62,15.0,148.79,1402.33,Autumn,False,-37.76472,144.952246,Tablet,Organic,gift purchase for a family member,B3SAVE-62
HORD003974,SRC-050-H-003974,CUS00471,2018-11-04 21:13:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5306.4,13.29,B3SAVE-63,15.0,482.4,4523.73,Spring,False,-37.739434,145.008477,Desktop,Social,gift purchase for a family member,B3SAVE-63
HORD003975,SRC-050-H-003975,CUS00171,2018-10-10 18:00:00,Store,Bank Transfer,AUD,Nickolson,Completed,2253.11,19.15,NaN,0.0,204.83,2272.26,Spring,True,-37.8047,144.97318,Desktop,Store,no special instruction,NaN
HORD003976,SRC-050-H-003976,CUS00202,2018-07-20 12:53:00,Web,Bank Transfer,AUD,Thompson,Completed,1990.71,17.94,NaN,5.0,180.97,1909.11,Winter,False,-37.884079,144.891128,Desktop,Referral,no special instruction,NaN
HORD003977,SRC-050-H-003977,CUS00324,2018-04-14 08:33:00,Mobile,Gift Card,AUD,Thompson,Completed,1589.75,13.79,NaN,0.0,144.52,1603.54,Autumn,False,-37.886648,144.914617,Tablet,Referral,please use minimal packaging,NaN
HORD003978,SRC-050-H-003978,CUS00402,2018-07-10 08:30:00,Store,Card,AUD,Bakers,Completed,4249.78,10.98,B3SAVE-67,15.0,386.34,3623.29,Winter,False,-37.80005,144.991747,Desktop,Organic,gift purchase for a family member,B3SAVE-67
HORD003979,SRC-050-H-003979,CUS00403,2018-04-08 18:11:00,Store,Gift Card,AUD,Nickolson,Completed,2972.57,7.84,NaN,0.0,270.23,2980.41,Autumn,False,-37.821868,144.958008,Desktop,Paid Search,please leave at reception,NaN
HORD003980,SRC-050-H-003980,CUS00398,2018-01-28 19:19:00,Mobile,Gift Card,AUD,Bakers,Completed,2511.42,13.83,NaN,0.0,228.31,2525.25,Summer,False,-37.882247,145.020432,Desktop,Store,please use minimal packaging,NaN
HORD003981,SRC-050-H-003981,CUS00099,2018-04-23 11:54:00,Mobile,Gift Card,AUD,Bakers,Completed,769.84,9.55,NaN,0.0,69.99,779.39,Autumn,False,-37.831395,145.020659,Mobile,Paid Search,please use minimal packaging,NaN
HORD003982,SRC-050-H-003982,CUS00357,2018-09-25 11:37:00,Web,Gift Card,AUD,Thompson,Completed,381.45,18.96,B3SAVE-71,20.0,34.68,324.12,Spring,True,-37.808613,144.932977,Desktop,Store,please leave at reception,B3SAVE-71
HORD003983,SRC-050-H-003983,CUS00118,2018-06-22 20:31:00,Mobile,PayPal,AUD,Thompson,Completed,769.38,15.91,B3SAVE-72,15.0,69.94,669.88,Winter,False,-37.840268,144.875977,Desktop,Store,please leave at reception,B3SAVE-72
HORD003984,SRC-050-H-003984,CUS00112,2018-06-30 13:54:00,Mobile,Gift Card,AUD,Nickolson,Completed,5153.97,16.52,NaN,0.0,468.54,5170.49,Winter,False,-37.883018,145.000852,Tablet,Store,please use minimal packaging,NaN
HORD003985,SRC-050-H-003985,CUS00195,2018-03-16 11:06:00,Store,Gift Card,AUD,Nickolson,Completed,2177.19,8.98,B3SAVE-74,15.0,197.93,1859.59,Autumn,False,-37.83829,144.955031,Desktop,Store,call before delivery,B3SAVE-74
HORD003986,SRC-050-H-003986,CUS00239,2018-10-27 20:59:00,Mobile,Gift Card,AUD,Thompson,Completed,5805.64,12.08,NaN,0.0,527.79,5817.72,Spring,False,-37.863486,144.916158,Desktop,Organic,no special instruction,NaN
HORD003987,SRC-050-H-003987,CUS00266,2018-07-29 10:04:00,Store,PayPal,AUD,Bakers,Completed,2435.19,23.78,NaN,5.0,221.38,2337.21,Winter,True,-37.801823,144.99381,Tablet,Referral,call before delivery,NaN
HORD003988,SRC-050-H-003988,CUS00212,2018-06-08 11:45:00,Store,Card,AUD,Thompson,Completed,3470.67,14.67,B3SAVE-77,15.0,315.52,2964.74,Winter,False,-37.847146,144.902291,Mobile,Referral,gift purchase for a family member,B3SAVE-77
HORD003989,SRC-050-H-003989,CUS00487,2018-08-25 20:25:00,Web,Bank Transfer,AUD,Thompson,Completed,1267.18,12.96,B3SAVE-78,25.0,115.2,963.34,Winter,False,-37.784874,144.928878,Desktop,Social,gift purchase for a family member,B3SAVE-78
HORD003990,SRC-050-H-003990,CUS00451,2018-11-19 10:33:00,Mobile,Bank Transfer,AUD,Bakers,Completed,607.08,12.05,B3SAVE-79,20.0,55.19,497.71,Spring,False,-37.833355,145.059806,Desktop,Referral,please leave at reception,B3SAVE-79
HORD003991,SRC-050-H-003991,CUS00260,2018-11-01 08:36:00,Web,Gift Card,AUD,Bakers,Completed,3582.59,11.13,B3SAVE-80,15.0,325.69,3056.33,Spring,False,-37.774532,145.029732,Mobile,Organic,please leave at reception,B3SAVE-80
HORD003992,SRC-050-H-003992,CUS00087,2018-10-06 20:32:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,679.88,12.81,NaN,5.0,61.81,658.7,Spring,False,-37.881154,144.945253,Desktop,Paid Search,no special instruction,NaN
HORD003993,SRC-050-H-003993,CUS00231,2018-12-05 19:22:00,Store,Card,AUD,Thompson,Completed,1620.77,13.2,B3SAVE-82,15.0,147.34,1390.85,Summer,False,-37.746246,144.938569,Mobile,Paid Search,please leave at reception,B3SAVE-82
HORD003994,SRC-050-H-003994,CUS00115,2018-09-19 16:34:00,Store,Bank Transfer,AUD,Thompson,Completed,6515.39,12.69,NaN,10.0,592.31,5876.54,Spring,False,-37.761678,144.898345,Desktop,Paid Search,please leave at reception,NaN
HORD003995,SRC-050-H-003995,CUS00014,2018-05-02 19:06:00,Web,Card,AUD,Bakers,Completed,430.45,20.79,NaN,0.0,39.13,451.24,Autumn,True,-37.831912,145.02503,Desktop,Paid Search,please leave at reception,NaN
HORD003996,SRC-050-H-003996,CUS00209,2018-02-25 11:42:00,Store,Gift Card,AUD,Thompson,Completed,2079.46,23.45,NaN,0.0,189.04,2102.91,Summer,True,-37.742963,144.93821,Tablet,Social,please use minimal packaging,NaN
HORD003997,SRC-050-H-003997,CUS00321,2018-02-26 17:11:00,Web,Card,AUD,Nickolson,Completed,2803.13,18.63,NaN,0.0,254.83,2821.76,Summer,True,-37.822725,144.978363,Mobile,Paid Search,please use minimal packaging,NaN
HORD003998,SRC-050-H-003998,CUS00481,2018-02-13 13:09:00,Web,Card,AUD,Thompson,Completed,2010.73,9.79,NaN,5.0,182.79,1919.98,Summer,False,-37.833382,144.934527,Tablet,Social,please leave at reception,NaN
HORD003999,SRC-050-H-003999,CUS00164,2018-06-28 20:21:00,Mobile,Card,AUD,Thompson,Completed,662.46,13.05,NaN,0.0,60.22,675.51,Winter,False,-37.839425,144.924279,Mobile,Social,please leave at reception,NaN
HORD004000,SRC-050-H-004000,CUS00011,2018-12-23 15:47:00,Mobile,PayPal,AUD,Nickolson,Completed,4253.92,12.24,NaN,0.0,386.72,4266.16,Summer,False,-37.864207,145.007331,Desktop,Referral,please leave at reception,NaN
HORD004001,SRC-050-H-004001,CUS00037,2018-11-15 11:39:00,Web,Gift Card,AUD,Thompson,Completed,3061.33,9.13,NaN,0.0,278.3,3070.46,Spring,False,-37.823738,144.925821,Mobile,Social,please use minimal packaging,NaN
HORD004002,SRC-050-H-004002,CUS00136,2018-09-15 17:51:00,Store,Gift Card,AUD,Thompson,Completed,1842.81,10.93,NaN,10.0,167.53,1669.46,Spring,False,-37.853442,144.932769,Mobile,Organic,please leave at reception,NaN
HORD004003,SRC-050-H-004003,CUS00422,2018-11-23 20:40:00,Store,Bank Transfer,AUD,Thompson,Completed,2869.69,12.28,NaN,5.0,260.88,2738.49,Spring,False,-37.776265,144.888556,Mobile,Referral,please use minimal packaging,NaN
HORD004004,SRC-050-H-004004,CUS00329,2018-05-23 21:52:00,Web,Card,AUD,Bakers,Completed,11791.75,10.55,NaN,10.0,1071.98,10623.12,Autumn,False,-37.773919,145.019786,Desktop,Organic,call before delivery,NaN
HORD004005,SRC-050-H-004005,CUS00227,2018-03-29 08:20:00,Store,Gift Card,AUD,Thompson,Completed,1860.82,12.17,NaN,0.0,169.17,1872.99,Autumn,False,-37.753224,144.952178,Desktop,Social,please leave at reception,NaN
HORD004006,SRC-050-H-004006,CUS00249,2018-12-03 14:31:00,Store,PayPal,AUD,Thompson,Completed,2323.0,11.85,NaN,0.0,211.18,2334.85,Summer,False,-37.796752,144.887772,Tablet,Paid Search,gift purchase for a family member,NaN
HORD004007,SRC-050-H-004007,CUS00469,2018-02-24 09:41:00,Web,Gift Card,AUD,Bakers,Completed,3401.34,14.0,NaN,5.0,309.21,3245.27,Summer,False,-37.751959,145.059542,Mobile,Paid Search,gift purchase for a family member,NaN
HORD004008,SRC-050-H-004008,CUS00451,2018-07-14 19:58:00,Mobile,Card,AUD,Bakers,Completed,7266.22,15.3,NaN,5.0,660.57,6918.21,Winter,False,-37.833355,145.059806,Desktop,Referral,no special instruction,NaN
HORD004009,SRC-050-H-004009,CUS00366,2018-10-03 12:00:00,Store,Bank Transfer,AUD,Bakers,Completed,1990.89,12.91,NaN,10.0,180.99,1804.71,Spring,False,-37.743861,144.985059,Desktop,Store,please leave at reception,NaN
HORD004010,SRC-050-H-004010,CUS00389,2018-04-21 18:50:00,Mobile,PayPal,AUD,Thompson,Completed,3668.52,10.84,B3SAVE-19,15.0,333.5,3129.08,Autumn,False,-37.769115,144.956934,Tablet,Paid Search,please use minimal packaging,B3SAVE-19
HORD004011,SRC-050-H-004011,CUS00458,2018-04-02 10:44:00,Store,PayPal,AUD,Thompson,Completed,2840.15,10.29,NaN,5.0,258.2,2708.43,Autumn,False,-37.776459,144.932944,Tablet,Referral,no special instruction,NaN
HORD004012,SRC-050-H-004012,CUS00101,2018-06-28 10:48:00,Mobile,Card,AUD,Thompson,Completed,4850.85,15.69,NaN,0.0,440.99,4866.54,Winter,False,-37.770134,144.89322,Desktop,Social,no special instruction,NaN
HORD004013,SRC-050-H-004013,CUS00323,2018-01-08 18:37:00,Mobile,PayPal,AUD,Bakers,Completed,2210.43,23.25,NaN,0.0,200.95,2233.68,Summer,True,-37.744435,145.015016,Tablet,Social,no special instruction,NaN
HORD004014,SRC-050-H-004014,CUS00062,2018-06-25 21:15:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3554.17,13.82,B3SAVE-23,15.0,323.11,3034.86,Winter,False,-37.805617,145.046043,Mobile,Referral,gift purchase for a family member,B3SAVE-23
HORD004015,SRC-050-H-004015,CUS00433,2018-12-22 15:46:00,Store,Gift Card,AUD,Nickolson,Completed,8971.64,11.25,NaN,10.0,815.6,8085.73,Summer,False,-37.859852,144.961961,Desktop,Organic,please leave at reception,NaN
HORD004016,SRC-050-H-004016,CUS00349,2018-10-14 11:52:00,Store,Gift Card,AUD,Thompson,Completed,4107.8,12.1,NaN,0.0,373.44,4119.9,Spring,False,-37.757694,144.964678,Tablet,Referral,please leave at reception,NaN
HORD004017,SRC-050-H-004017,CUS00172,2018-12-04 17:08:00,Web,Bank Transfer,AUD,Bakers,Completed,2838.75,21.72,NaN,5.0,258.07,2718.53,Summer,True,-37.806262,145.055598,Tablet,Referral,no special instruction,NaN
HORD004018,SRC-050-H-004018,CUS00488,2018-11-10 21:04:00,Mobile,PayPal,AUD,Bakers,Completed,1533.32,9.79,B3SAVE-27,20.0,139.39,1236.45,Spring,False,-37.827506,145.023284,Tablet,Store,gift purchase for a family member,B3SAVE-27
HORD004019,SRC-050-H-004019,CUS00231,2018-02-04 13:54:00,Store,Card,AUD,Thompson,Completed,3865.31,13.2,NaN,10.0,351.39,3491.98,Summer,False,-37.746246,144.938569,Mobile,Paid Search,please use minimal packaging,NaN
HORD004020,SRC-050-H-004020,CUS00469,2018-10-08 16:36:00,Web,PayPal,AUD,Bakers,Completed,3366.58,24.26,NaN,0.0,306.05,3390.84,Spring,True,-37.751959,145.059542,Mobile,Paid Search,gift purchase for a family member,NaN
HORD004021,SRC-050-H-004021,CUS00077,2018-04-21 15:41:00,Mobile,Bank Transfer,AUD,Thompson,Completed,6272.65,10.65,NaN,0.0,570.24,6283.3,Autumn,False,-37.848965,144.920151,Mobile,Store,please use minimal packaging,NaN
HORD004022,SRC-050-H-004022,CUS00152,2018-12-21 09:20:00,Web,Card,AUD,Bakers,Completed,1392.4,10.15,NaN,10.0,126.58,1263.31,Summer,False,-37.808056,145.030138,Tablet,Referral,gift purchase for a family member,NaN
HORD004023,SRC-050-H-004023,CUS00282,2018-02-27 21:10:00,Store,Card,AUD,Bakers,Completed,3382.3,20.52,NaN,10.0,307.48,3064.59,Summer,True,-37.786895,145.023865,Desktop,Paid Search,please use minimal packaging,NaN
HORD004024,SRC-050-H-004024,CUS00108,2018-07-19 15:37:00,Web,Bank Transfer,AUD,Bakers,Completed,5556.88,12.19,NaN,5.0,505.17,5291.23,Winter,False,-37.815956,145.023554,Mobile,Social,call before delivery,NaN
HORD004025,SRC-050-H-004025,CUS00383,2018-04-10 15:04:00,Mobile,Card,AUD,Thompson,Completed,3078.38,21.93,B3SAVE-34,20.0,279.85,2484.63,Autumn,True,-37.767465,144.951705,Tablet,Social,call before delivery,B3SAVE-34
HORD004026,SRC-050-H-004026,CUS00247,2018-08-20 17:47:00,Web,Bank Transfer,AUD,Thompson,Completed,1160.78,13.52,NaN,5.0,105.53,1116.26,Winter,False,-37.848708,144.935119,Mobile,Organic,gift purchase for a family member,NaN
HORD004027,SRC-050-H-004027,CUS00032,2018-02-10 13:47:00,Mobile,Bank Transfer,AUD,Bakers,Completed,7802.95,21.57,B3SAVE-36,25.0,709.36,5873.78,Summer,True,-37.77163,145.026893,Mobile,Referral,gift purchase for a family member,B3SAVE-36
HORD004028,SRC-050-H-004028,CUS00342,2018-08-10 12:10:00,Web,PayPal,AUD,Nickolson,Completed,1335.38,15.46,B3SAVE-37,15.0,121.4,1150.53,Winter,False,-37.871528,144.998954,Mobile,Social,please leave at reception,B3SAVE-37
HORD004029,SRC-050-H-004029,CUS00260,2018-01-04 10:09:00,Mobile,Card,AUD,Bakers,Completed,4281.91,11.48,NaN,0.0,389.26,4293.39,Summer,False,-37.774532,145.029732,Mobile,Organic,gift purchase for a family member,NaN
HORD004030,SRC-050-H-004030,CUS00180,2018-04-12 12:14:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3838.03,13.47,NaN,0.0,348.91,3851.5,Autumn,False,-37.878886,144.903429,Desktop,Organic,please leave at reception,NaN
